test_ident,win_width,win_step,nb_species,nb_replic,f_opt_max,seqgen_par0,seqgen_par1,seqgen_par2,scaling_factor0,scaling_factor1,scaling_factor2,lv_q_func_ratio_avg,lv_rand_ratio_avg,lv3_q_func_sup_proc_avg,lv3_rand_sup_proc_avg,lv3_q_func_inf_proc_avg,lv3_rand_inf_proc_avg
test_ident,win_width,win_step,nb_species,nb_replic,f_opt_max,seqgen_par0,seqgen_par1,seqgen_par2,scaling_factor0,scaling_factor1,scaling_factor2,lv_q_func_ratio_avg,lv_rand_ratio_avg,lv3_q_func_sup_proc_avg,lv3_rand_sup_proc_avg,lv3_q_func_inf_proc_avg,lv3_rand_inf_proc_avg
test1,14,14,16,3,1,"-q -mGTR","-q -mGTR","-q -mGTR",0.1,1,1,5.76842743267449,0.971362288201861,0.512820512820513,0.0,0.0,0.0
test1,14,14,16,3,1,"-q -mGTR","-q -mGTR","-q -mGTR",0.11,1,1,5.80177709413342,0.973457113011048,0.948717948717949,0.0,0.0,0.0
test1,14,14,16,3,1,"-q -mGTR","-q -mGTR","-q -mGTR",0.13,1,1,4.67521944106797,0.988691766569145,0.769230769230769,0.0,0.0,0.0
test1,14,14,16,3,1,"-q -mGTR","-q -mGTR","-q -mGTR",0.14,1,1,3.79113953332667,0.979756354213861,0.743589743589744,0.0,0.0,0.0
test1,14,14,16,3,1,"-q -mGTR","-q -mGTR","-q -mGTR",0.17,1,1,3.60067562768516,0.988832291022255,0.743589743589744,0.0,0.0,0.0
test1,14,14,16,3,1,"-q -mGTR","-q -mGTR","-q -mGTR",0.2,1,1,2.90532486186978,0.974366499259624,0.769230769230769,0.0,0.0,0.0
test1,14,14,16,3,1,"-q -mGTR","-q -mGTR","-q -mGTR",0.25,1,1,2.46933218778226,0.983412310828458,0.717948717948718,0.0,0.0,0.0
test_ident,win_width,win_step,nb_species,nb_replic,f_opt_max,seqgen_par0,seqgen_par1,seqgen_par2,scaling_factor0,scaling_factor1,scaling_factor2,lv_q_func_ratio_avg,lv_rand_ratio_avg,lv3_q_func_sup_proc_avg,lv3_rand_sup_proc_avg,lv3_q_func_inf_proc_avg,lv3_rand_inf_proc_avg
test_ident,win_width,win_step,nb_species,nb_replic,f_opt_max,seqgen_par0,seqgen_par1,seqgen_par2,scaling_factor0,scaling_factor1,scaling_factor2,lv_q_func_ratio_avg,lv_rand_ratio_avg,lv3_q_func_sup_proc_avg,lv3_rand_sup_proc_avg,lv3_q_func_inf_proc_avg,lv3_rand_inf_proc_avg
"test1",14,14,16,3,1,"-q -mGTR","-q -mGTR","-q -mGTR",0.1,1,1,5.71065120350179,0.991645489140023,0.948717948717949,0.0,0.0,0.0
"test1",14,14,16,3,1,"-q -mGTR","-q -mGTR","-q -mGTR",0.11,1,1,5.66034201333903,0.970450791382837,0.923076923076923,0.0,0.0,0.0
"test1",14,14,16,3,1,"-q -mGTR","-q -mGTR","-q -mGTR",0.13,1,1,5.16042787298523,0.982805502714852,0.897435897435897,0.0,0.0,0.0
"test1",14,14,16,3,1,"-q -mGTR","-q -mGTR","-q -mGTR",0.14,1,1,4.03440146434609,0.989000264014002,0.820512820512821,0.0,0.0,0.0
"test1",14,14,16,3,1,"-q -mGTR","-q -mGTR","-q -mGTR",0.17,1,1,3.44343943527184,1.00524024948128,0.794871794871795,0.0,0.0,0.0
"test1",14,14,16,3,1,"-q -mGTR","-q -mGTR","-q -mGTR",0.2,1,1,2.70541967596649,0.995488553142943,0.58974358974359,0.0,0.0,0.0
"test1",14,14,16,3,1,"-q -mGTR","-q -mGTR","-q -mGTR",0.25,1,1,2.49733296034922,0.978284904831684,0.692307692307692,0.0,0.0,0.0
"test1",14,14,16,3,1,"-q -mGTR","-q -mGTR","-q -mGTR",0.33,1,1,1.65262158042667,0.969010887173805,0.282051282051282,0.0,0.0,0.0
"test1",14,14,16,3,1,"-q -mGTR","-q -mGTR","-q -mGTR",0.5,1,1,1.37925788395529,0.976525380057389,0.0256410256410256,0.0,0.0,0.0
"test1",14,14,16,3,1,"-q -mGTR","-q -mGTR","-q -mGTR",1.0,1,1,1.00205598488326,0.996815684553407,0.0512820512820513,0.0,0.0256410256410256,0.0
"test1",14,14,16,3,1,"-q -mGTR","-q -mGTR","-q -mGTR",2.0,1,1,0.986677857525561,1.0116253411242,0.0769230769230769,0.0,0.0769230769230769,0.0
"test1",14,14,16,3,1,"-q -mGTR","-q -mGTR","-q -mGTR",3.0,1,1,1.06191051128583,0.974489871507192,0.0256410256410256,0.0,0.0256410256410256,0.0
"test1",14,14,16,3,1,"-q -mGTR","-q -mGTR","-q -mGTR",4.0,1,1,1.18166731701106,0.979118581025478,0.230769230769231,0.0,0.0,0.0
"test1",14,14,16,3,1,"-q -mGTR","-q -mGTR","-q -mGTR",5.0,1,1,1.11115524816975,1.00544528279638,0.153846153846154,0.0256410256410256,0.0,0.0
test_ident,win_width,win_step,nb_species,nb_replic,f_opt_max,seqgen_par0,seqgen_par1,seqgen_par2,scaling_factor0,scaling_factor1,scaling_factor2,lv_q_func_ratio_avg,lv_rand_ratio_avg,lv3_q_func_sup_proc_avg,lv3_rand_sup_proc_avg,lv3_q_func_inf_proc_avg,lv3_rand_inf_proc_avg
"test1",14,14,16,3,1,"-q -mGTR","-q -mGTR","-q -mGTR",0.1,1,1,6.21084306492719,0.975610784982737,0.948717948717949,0.0,0.0,0.0
"test1",14,14,16,3,1,"-q -mGTR","-q -mGTR","-q -mGTR",0.11,1,1,5.94886988674688,0.991244286765508,0.846153846153846,0.0,0.0,0.0
"test1",14,14,16,3,1,"-q -mGTR","-q -mGTR","-q -mGTR",0.13,1,1,4.58074642985394,0.979439371095811,0.923076923076923,0.0,0.0,0.0
"test1",14,14,16,3,1,"-q -mGTR","-q -mGTR","-q -mGTR",0.14,1,1,4.39074128082037,0.982939067924772,0.820512820512821,0.0,0.0,0.0
"test1",14,14,16,3,1,"-q -mGTR","-q -mGTR","-q -mGTR",0.17,1,1,3.21078909437293,0.998199140412382,0.871794871794872,0.0,0.0,0.0
"test1",14,14,16,3,1,"-q -mGTR","-q -mGTR","-q -mGTR",0.2,1,1,2.90151380652446,0.9798482575556,0.871794871794872,0.0,0.0,0.0
"test1",14,14,16,3,1,"-q -mGTR","-q -mGTR","-q -mGTR",0.25,1,1,2.00665842822786,0.998665808693984,0.461538461538462,0.0,0.0,0.0
"test1",14,14,16,3,1,"-q -mGTR","-q -mGTR","-q -mGTR",0.33,1,1,1.69946661686047,0.994748722339557,0.205128205128205,0.0,0.0,0.0
"test1",14,14,16,3,1,"-q -mGTR","-q -mGTR","-q -mGTR",0.5,1,1,1.31188776106128,1.00052443185354,0.128205128205128,0.0,0.0,0.0
"test1",14,14,16,3,1,"-q -mGTR","-q -mGTR","-q -mGTR",1.0,1,1,1.04038599632873,0.975125745787586,0.0256410256410256,0.0,0.0256410256410256,0.0
"test1",14,14,16,3,1,"-q -mGTR","-q -mGTR","-q -mGTR",2.0,1,1,0.989822172677211,0.98426453425681,0.0,0.0,0.0256410256410256,0.0
"test1",14,14,16,3,1,"-q -mGTR","-q -mGTR","-q -mGTR",3.0,1,1,1.13655952304626,0.998407950757161,0.307692307692308,0.0256410256410256,0.0,0.0
"test1",14,14,16,3,1,"-q -mGTR","-q -mGTR","-q -mGTR",4.0,1,1,1.23038985119267,0.977627074830162,0.102564102564103,0.0,0.0,0.0
"test1",14,14,16,3,1,"-q -mGTR","-q -mGTR","-q -mGTR",5.0,1,1,1.10317256836386,0.99045774747616,0.0512820512820513,0.0,0.0,0.0
"test1",14,14,16,3,1,"-q -mGTR","-q -mGTR","-q -mGTR",6.0,1,1,1.0795388998751,0.989692872283827,0.102564102564103,0.0,0.0,0.0
"test1",14,14,16,3,1,"-q -mGTR","-q -mGTR","-q -mGTR",7.0,1,1,1.13331269984812,0.985662174752792,0.0512820512820513,0.0,0.0,0.0
"test1",14,14,16,3,1,"-q -mGTR","-q -mGTR","-q -mGTR",8.0,1,1,1.11410682750405,0.992373846003746,0.0256410256410256,0.0,0.0,0.0
"test1",14,14,16,3,1,"-q -mGTR","-q -mGTR","-q -mGTR",9.0,1,1,1.08418292493912,0.995440245282968,0.0256410256410256,0.0256410256410256,0.0512820512820513,0.0
"test1",14,14,16,3,1,"-q -mGTR","-q -mGTR","-q -mGTR",10.0,1,1,1.16887084766925,0.990098324614866,0.282051282051282,0.0,0.0256410256410256,0.0
"test1",14,14,16,3,2,"-q -mGTR","-q -mGTR","-q -mGTR",0.1,1,1,5.59071047843469,0.995438513624378,0.948717948717949,0.0,0.0,0.0
"test1",14,14,16,3,2,"-q -mGTR","-q -mGTR","-q -mGTR",0.11,1,1,6.0510076700192,0.987273503296074,0.641025641025641,0.0,0.0,0.0
"test1",14,14,16,3,2,"-q -mGTR","-q -mGTR","-q -mGTR",0.13,1,1,4.43580098665995,0.967230958075498,0.461538461538462,0.0,0.0,0.0
"test1",14,14,16,3,2,"-q -mGTR","-q -mGTR","-q -mGTR",0.14,1,1,4.17700010412369,0.970766997437294,0.846153846153846,0.0,0.0,0.0
"test1",14,14,16,3,2,"-q -mGTR","-q -mGTR","-q -mGTR",0.17,1,1,3.62219437154538,0.991097327663667,0.615384615384615,0.0,0.0,0.0
"test1",14,14,16,3,2,"-q -mGTR","-q -mGTR","-q -mGTR",0.2,1,1,2.73570831482221,0.969475122749364,0.435897435897436,0.0256410256410256,0.0,0.0
"test1",14,14,16,3,2,"-q -mGTR","-q -mGTR","-q -mGTR",0.25,1,1,2.00871173896812,0.980778077822153,0.153846153846154,0.0256410256410256,0.0,0.0
"test1",14,14,16,3,2,"-q -mGTR","-q -mGTR","-q -mGTR",0.33,1,1,1.96182802095638,0.975588567957457,0.307692307692308,0.0,0.0,0.0
"test1",14,14,16,3,2,"-q -mGTR","-q -mGTR","-q -mGTR",0.5,1,1,1.25892479212992,1.00165214151463,0.0769230769230769,0.0,0.0,0.0
"test1",14,14,16,3,2,"-q -mGTR","-q -mGTR","-q -mGTR",1.0,1,1,0.96408480595677,0.981894952571724,0.0,0.0,0.0256410256410256,0.0
"test1",14,14,16,3,2,"-q -mGTR","-q -mGTR","-q -mGTR",2.0,1,1,1.06259446525832,1.00994750703674,0.0256410256410256,0.0,0.0256410256410256,0.0
"test1",14,14,16,3,2,"-q -mGTR","-q -mGTR","-q -mGTR",3.0,1,1,0.976824473286125,0.997204431274635,0.0256410256410256,0.0256410256410256,0.0769230769230769,0.0
"test1",14,14,16,3,2,"-q -mGTR","-q -mGTR","-q -mGTR",4.0,1,1,1.05720688019018,0.989860893330694,0.102564102564103,0.0,0.0769230769230769,0.0
"test1",14,14,16,3,2,"-q -mGTR","-q -mGTR","-q -mGTR",5.0,1,1,1.05349967387141,1.00012109284828,0.230769230769231,0.0256410256410256,0.153846153846154,0.0
"test1",14,14,16,3,2,"-q -mGTR","-q -mGTR","-q -mGTR",6.0,1,1,1.09773047095463,1.01134929093567,0.0512820512820513,0.0256410256410256,0.0,0.0
"test1",14,14,16,3,2,"-q -mGTR","-q -mGTR","-q -mGTR",7.0,1,1,1.01787135176772,0.984999666385052,0.0,0.0,0.0769230769230769,0.0
"test1",14,14,16,3,2,"-q -mGTR","-q -mGTR","-q -mGTR",8.0,1,1,1.18929950210141,0.974844857901364,0.17948717948718,0.0,0.0,0.0
"test1",14,14,16,3,2,"-q -mGTR","-q -mGTR","-q -mGTR",9.0,1,1,1.06183540340022,0.993959403892697,0.0769230769230769,0.0,0.0256410256410256,0.0
